user_id,first_name,middle_name,last_name,gender,dob,ssn,salary,total_distance
32714,Dyer,Damon,Roland,U,12/24/1984,40812513,200000,213194
5334,Ortega,An,Allyssa,F,3/24/1992,18053663,200000,331838
36240,al-Azimi,Jaycee,Sabreen,F,5/31/1986,30374996,200000,107380
17434,Ali,Valentino,Justin,M,6/16/1995,68778601,200000,208617
52829,Pickerill,David,Justin,M,5/2/1982,98165295,200000,344366
83444,Giang,Brianna,Aysha,U,2/19/1994,46465963,200000,343765
20090,Smith,Dewi,Kendra,F,7/3/1979,72673924,200000,231726
9898,Riley,Serena,Toni,F,5/14/1995,28388727,200000,421205
2660,Mclaughlin,Alex,Jaime,U,5/25/1977,97904422,200000,215157
29959,al-Shaker,Jaylynn,Zaitoona,F,9/1/1967,84034923,200000,260437
85120,Lee,Diangelo,Anthony,M,6/3/1966,47921136,200000,408915
75190,Silva,Abdul Ghafoor,Kale,U,7/4/1968,85299104,200000,381580
42542,Quintana,Noah,Daniel,M,9/23/1965,25598127,200000,400838
50942,al-Ebrahim,Jacob,Naseera,U,8/23/1989,73320499,200000,179300
70179,Ruelas,Saul,Alexander,M,6/4/1977,53379140,200000,105957
47823,Justice,Andrew,Andrew,M,3/14/1964,51538970,200000,267658
1454,Tourgee,Shujaa,Dominick,U,11/18/1981,19128553,200000,429396
73985,el-Radwan,Fawzia,Aadila,F,2/27/1976,47512134,200000,192547
72108,Hernandez,Tiana,Jorge,U,10/28/1987,36152375,200000,47108
28094,Gomez,Brittany,Jordan,U,10/6/1978,86974144,200000,385556
33073,Henderson,Zufar,Chandler,M,4/4/1981,62460811,200000,281566
77439,Tracey,Mazeed,Zachery,M,1/27/1987,97132728,200000,106512
64714,Martins,Coob,Cyrill,M,9/16/1993,61043293,200000,264886
57685,Rose,Subhi,Kellie,M,3/18/1986,85753950,200000,110552
50054,Gurule,Rebecca,Brittany,F,9/3/1987,14407935,200000,297607
54806,Sullivan,Tanya,Sterling,U,9/7/1973,58835517,200000,201391
28624,Owens,Dominick,Auston,U,10/7/1967,26020376,200000,336958
93671,Cole,Sage,Ethan,M,10/24/1988,24129227,180000,88019
67854,el-Salaam,Andrew,Saalim,M,3/14/1967,25354194,180000,58318
54794,Dang,Cherryl May,Nisha,F,10/30/1990,47114052,200000,414469
7983,Beckner,William,Julianna,U,1/15/1974,31098733,200000,293600
52537,Madrigal-Guzman,Sylvia,Fernanda,U,11/29/1996,56711669,200000,152800
46224,Ross,Marny,Naomi,F,12/19/1987,12366515,200000,214136
30732,Marotta,Seung,Ronald,U,2/2/1985,90642262,200000,300773
3142,Vanstraten,Brianna,Trent,U,3/16/1986,77880537,200000,414208
89625,Eldridge,Nicole,Simone,F,3/21/1983,18589004,200000,327653
5781,Doyle,Chann,Dante,M,5/14/1982,35810112,200000,413418
23956,Garcia,Abenicio,Daniel,M,1/8/1986,75520130,200000,407068
62457,Guy,Paola,Darcye,F,3/28/1977,49461864,200000,235850
88126,Howell,Shariya,Brittney,F,4/9/1971,47147842,200000,229987
42672,Lucero,Azeeza,Maria,F,6/4/1975,18843342,200000,42890
13888,Vargas,Azira,Jasmine,F,6/12/1992,40229881,200000,253615
33958,Allen,Emily,Waynoka,F,1/2/1973,34381025,200000,228137
94978,Casillas,Ayanna,Ramirez Danielle,F,9/19/1984,57101475,200000,196642
28458,al-Elamin,Alexis,Fawzaana,F,4/19/1986,84204657,200000,108674
37813,Freeman,Shaimaaa,Sally,U,5/1/1977,35889303,200000,397923
87017,Ortiz,Isaam,Julio,M,5/14/1985,98123595,200000,181789
95355,Kim,Charles,Eldriges,M,8/1/1981,68138602,200000,374354
13385,Romo,Justine,Amber,F,1/17/1986,63382180,200000,364114
52772,Page,Haley,Taylor,U,10/13/1997,95222810,200000,376295
14295,Shrestha,Grant,Kody,M,5/22/1984,16579486,180000,54591
41618,el-Abdalla,Gabrielle,Muhyddeen,U,6/22/1987,55236016,180000,77608
96605,Truong,Jordan,Shane,M,9/15/1997,20770885,200000,115900
77015,el-Noor,Othell,Abdur Razzaaq,U,9/27/1994,76023890,200000,104293
77310,Burggraff,Linda,Jessica,F,8/28/1995,75571244,180000,99031
48434,Habimana,Tasina,Adreonna,F,8/23/1983,83702584,180000,84043
86632,Flores,Donald,Alicia,U,12/3/1970,13783567,200000,134403
66448,Naranjo,Briana,Douglas,F,3/23/1991,43887341,200000,358733
78732,el-Hussain,Jonathan,Mawzoona,U,12/24/1976,86210657,200000,357835
88398,Krumland,Rachel,Shannon,F,10/30/1970,35411275,200000,387116
56290,Santoyo,Chad,Marquis,M,9/3/1991,14210854,200000,222707
19059,Ling,Fikri,Baoviet,M,2/5/1995,39994268,200000,214638
84761,Bortolutti,Sylvia,Anna,F,2/20/1987,13992028,200000,202154
19813,al-Shah,William,Ashqar,M,4/7/1996,88033392,200000,121260
81144,Carlton,Kevin,Brittany,U,2/6/1991,70154585,200000,384290
20354,Sena,Shominic,Samantha,F,5/2/1978,85488815,200000,278334
82242,Spence,Taylor,Caitlin,F,3/3/1989,98545649,180000,65061
67449,Hernandez,Zachary,Trejo Jose,M,4/21/1976,50271360,200000,231426
12960,Johnston,Savannah,Devon,F,8/22/1995,70072044,180000,90998
86906,Porterfield,Emilio,Robert,U,7/15/1990,25477864,200000,193785
97529,Mcconachy,Carly,Danielle,F,1/30/1967,92617444,180000,98372
39168,Newbern,Amanda,Emma,F,9/1/1966,45040302,200000,124669
8971,Stinnett,Parker,Kendra,U,1/26/1997,41598985,200000,307502
1358,Olguin,L'Chele,Samantha,F,4/16/1982,78359639,200000,318257
10611,Kiatoukaysy,Amado,Brandon,M,2/7/1976,54547294,200000,368751
48339,Cole,Najma,Romello,U,1/11/1973,69130161,200000,220326
55180,Arroyo,Kayla,Courtni,F,12/20/1964,94874583,200000,7370
83745,Kacprowicz,Raaid,Cheyenne,M,4/28/1999,96635346,200000,347190
68318,Cook,Kori,Dorraj,M,5/4/1977,28621006,200000,268215
80031,Dhillon,Shea,Salamasina,F,10/18/1971,52227409,200000,333996
8995,el-Shaheed,Alexandra,Zaaida,F,1/15/1985,56274766,200000,280362
72547,Mor,Devin,Byung Hoon,M,10/25/1996,87641065,200000,354484
84889,White,Joel,Ryne,M,2/15/1977,14727239,200000,396791
90135,Morgan,Russell,Sage,M,9/16/1970,27621137,200000,374037
97185,Weber,Patty,Julie,F,10/21/1996,51544612,200000,229810
50933,Zavala,Jason,Jeong-Hun,M,3/9/1971,45433783,200000,118079
7144,White,Yingsi,Alicia,U,10/15/1975,36097717,200000,43757
32737,Quarles,Keahna,Breyonna,F,12/10/1968,57958913,200000,24028
26654,el-Bina,Jalen,Abbaad,U,4/7/1973,52833481,200000,373168
39572,Torres,Sierra,Sarah,F,12/16/1992,87904665,200000,46890
35207,Jumper,Zain,Demetris,M,9/23/1993,94718703,200000,249010
42458,Fifita,Nicolas,Nhi,U,3/5/1964,28799031,200000,153599
69930,al-Rafiq,Olivia,Maleeha,F,8/13/1993,81124280,200000,265752
6190,Herndon,Isaiah,Jessica,U,5/13/1989,93932598,200000,41118
75809,Suarez,Matthew,Selena,U,9/7/1969,39559413,200000,408423
98652,Villalobos-Valdovinos,Elizabeth,Nicole,U,8/26/1998,11672305,200000,342735
97956,Walker,Cheyanne,Ian,U,10/23/1976,32250617,200000,181423
20151,al-Hammoud,Dawn,Sameeha,U,3/26/1985,50788632,200000,49009
65848,Loya,Noeli,Raquel,U,10/1/1966,14130186,200000,306182
78968,Torres,Stevon,Edwin,M,4/5/1985,69005971,180000,62493
50397,Valdez,Saeed,Vikash,U,10/24/1978,55456019,200000,233977
23656,al-Rais,Allison,Ghazaala,F,2/21/1973,89097907,200000,15583
96953,Tangri,Donovon,Jenny,U,12/28/1997,16113788,180000,65935
80844,Johannsen,Sidqi,Robert,M,3/12/1991,63444838,200000,234686
55545,Haylor,Jorge,Alejandro,M,7/21/1984,35076112,200000,345799
77196,Hughes,Foryst,Lawrence,M,1/9/1963,48752619,200000,12467
5158,Ball,Sophie,Kayla,F,8/9/1966,72537204,200000,252733
85982,Paskey,Taqiyya,Shannon,F,2/19/1972,87277643,200000,362926
86301,Anderson,Cheyenne,Samuel,U,5/6/1974,97518638,180000,58256
1325,Edwards,Mariah,Tori,U,12/17/1990,18452970,200000,400063
21457,el-Khawaja,Gabriel,Nazmi,M,5/31/1999,87697114,180000,61670
45122,Allen,Jonah Kana'Ina,De Ondre,M,3/17/1979,21428485,200000,329434
59428,Cisneros,Tuyen Aalexis,Mariana,F,7/23/1989,62721206,200000,402373
55534,Gillman,Mattewos,Stevie,M,5/30/1971,66718468,200000,399605
81533,France,Tayyib,Mayra,U,11/8/1967,88497458,200000,171605
84975,Blatzer,Donovan,Joseph,M,11/13/1988,14347778,200000,257341
30624,Pauly,Preston,Robert,M,12/15/1987,64059916,200000,204409
27663,al-Hassan,Darian,Mumtaaza,F,8/29/1978,95932782,200000,129819
83236,Ortivez,Hannah,Gabrielle,F,7/3/1966,89658981,200000,159171
35521,Ortiz,Jonathan,Angel,U,5/4/1966,77032175,200000,293326
71198,Castillo,Khoi,Ruiz Evin,M,2/4/1985,34362950,200000,388459
53236,Maes,Micah,Olie,M,12/16/1997,33847993,200000,39120
9272,Le,Matthew,Hien,M,5/23/1967,46162024,200000,178332
11894,Dela,Michael,Rosa Ervin,U,11/13/1989,66157314,200000,116926
20979,al-Nasrallah,Ghaali,Hasan,U,5/16/1995,38647776,200000,281010
37106,el-Shaheed,Tanner,Abdul Kader,U,5/14/1989,68273239,200000,352262
69020,Hoang,Haleakala,Joshua,U,9/12/1970,44978943,200000,116621
38097,el-Bangura,Srikar,Azmi,M,2/13/1973,75578152,200000,270069
43154,Alfaro,Hawraa,Virginia,F,1/4/1967,89170679,200000,320399
84772,Gladu,Mashal,Michael,M,4/3/1997,42191703,200000,304879
92090,Bahr,Damien,Justin,M,9/2/1992,10342195,200000,341623
50406,Ulrich,Sansom,Aikeem,U,11/21/1974,31099192,200000,6714
69921,el-Pasha,Noel,Mahmood,M,9/6/1993,84432306,200000,359683
72956,Salazar,Sophia,Selena,F,10/4/1969,80280244,180000,72212
23256,Black,Shamaail,Tecumseh,U,3/29/1990,84083051,180000,65306
42553,Daley,Brandon,Isaac,M,12/5/1983,95427121,200000,336699
58722,al-Hasan,Zhane,Awaatif,U,10/2/1997,73823359,200000,11713
89373,Black,Kieu,Joshua,U,6/23/1991,61936992,200000,415391
68687,Frost,Kevin,William,M,2/29/1972,84539655,200000,379231
21713,Sloan,Angelica,Whipple Hannah,F,12/5/1967,16273744,200000,420197
42452,Sprouse,Tayson,Stefan,U,2/3/1963,59165950,200000,289376
92770,Williams,Steven,Danial,M,12/29/1981,76642319,180000,65026
19862,al-Khan,Vachae,Hiwaaya,F,12/5/1992,56826244,200000,299471
59433,al-Kaber,Louis,Raabiya,U,11/29/1971,69431774,200000,333182
3362,Mondia,Ramzi,Thanin,U,5/26/1972,75282380,200000,250940
75064,Bunzli,Morgan,Rebecca,F,5/18/1999,57348395,200000,353687
51948,Baca,Johnny,Jessica,U,12/28/1990,33518404,200000,180071
96990,Outhouse,Erick,Lolita,U,6/18/1979,98977805,200000,389161
8988,Windley-Simpson,Joseph,Carmeal,U,6/18/1983,22622436,200000,314365
85711,el-Abood,Nathaniel,Farhat,U,3/28/1973,29216028,200000,262421
12802,Baltich,Qisma,Joshua,U,12/3/1983,76827598,180000,76174
34266,al-Baccus,Darian,Zahraaa,U,11/20/1973,65647095,200000,107509
70657,Casias,Brenda,Marie,F,6/2/1994,47134666,200000,340781
64850,Ruiz,Amber,Mayra,F,8/14/1971,66433453,200000,183919
51352,Dellacroce,Devin,Sasha,F,2/20/1996,77108932,200000,310193
51066,Clark,Aqeel,Lee,M,6/20/1983,65362149,200000,120668
35485,el-Shakir,Anthony,Anas,M,7/8/1997,79591073,200000,171716
93198,Luna,Haamid,Bautista Dante,M,2/24/1995,48978485,200000,40201
30157,Lafferty,Thomas,Francesco,M,8/20/1989,50228863,200000,156145
13271,Brown,Shukri,Ryan,M,5/25/1979,91258036,180000,78873
40515,al-Kaba,Husein,Badraan,M,8/9/1979,50584903,200000,191638
84185,el-Beydoun,Andrew,Insaaf,U,2/10/1978,67587755,180000,75247
64526,Turner,Melissa Nicole,Shanita,F,5/2/1988,63090680,200000,383536
641,Castro,Ryan,Aaron,M,4/14/1991,25190833,200000,378240
24480,al-Samad,Safwa,Aanisa,F,11/1/1975,15488791,200000,343557
5971,Reed,Amaanullah,Dallas,U,2/8/1995,43682280,200000,117406
18173,Abassi,Francise,David,U,2/7/1975,31552712,200000,183577
90424,Little,Arhab,Farley,M,3/5/1962,30067446,200000,362646
48597,Skull,Jumail,Jacob,M,6/26/1968,48598782,200000,347138
39286,el-Noorani,Naseem,Amaan,M,9/14/1995,22212907,200000,106638
9778,Farley,Kayla,Jay,U,11/6/1977,75958995,200000,110199
32185,Smith,Cynthia,Alexei,F,12/29/1999,92812239,200000,235387
30519,Butler,Nickolas,Jalen,M,11/14/1984,59785232,200000,106505
54463,Robinson,Colleen,Carmen,F,7/11/1998,97561276,200000,303336
26356,el-Azad,Ismaeel,Waail,M,9/18/1971,78391701,200000,104715
90890,al-Ahmadi,Samraa,Sitaara,F,6/25/1987,13516323,200000,48056
75744,Nava-Munoz,Collin,Alejandro,M,3/26/1963,96828819,200000,373962
9189,Lybrook,Joshua,Brock,U,2/5/1992,74138082,200000,297949
6725,Atene,Keliihoalani,Alonis,F,8/21/1981,80400060,200000,293258
44353,Billings,Sylvia,Xiaoye,U,12/19/1977,27263993,200000,1655
32717,Romero,Andre,Jorge,M,2/15/1979,34789843,200000,120242
12134,Valladares,Asysa,Destiny,F,7/13/1979,43691544,200000,190481
65922,Barnett,Darienne,Aliyyah,F,6/22/1962,68322780,200000,18170
43543,Bol,Saahir,Paul,M,4/9/1986,94236635,200000,103425
9191,Reeves,Xavier,Hezekaih,M,7/2/1962,29308083,200000,26742
93662,Solis,Sterling,Arroyo Juan,U,12/2/1991,13470325,200000,378434
35679,Ortega,Patricia,Stephen,U,7/15/1986,28185201,200000,324089
86430,Erickson,Carolina,Nechelle,F,10/22/1999,17074066,200000,235636
25452,Dumon,Saamyya,Priya,U,9/8/1986,74605194,200000,18003
18205,Ford,Taylor,Paul,M,3/23/1994,25538582,200000,186870
17411,Kim,Saeed,Sara,U,9/28/1977,46369202,200000,400606
85856,Brogdon,Haamid,Ron,M,1/18/1986,70426659,200000,289248
45477,Ferry,William,Brandon,M,7/28/1978,36846299,200000,429954
91303,Vigil,Karen,Georgina,F,12/25/1963,30484156,200000,106945
52591,Hines,Dominic,Isaiah,M,2/14/1990,57174602,200000,235171
89285,Chen,Darryl,Hayden,U,7/23/1969,40167723,200000,156585
48128,Bolles,Jessica,Taylor,F,3/5/1997,79027675,200000,235694
34155,el-Nazir,Armanda,Zubaida,F,3/26/1985,15630068,200000,135695
77590,Dietrich,Madison,Denise,U,5/4/1989,51042930,180000,75258
52220,el-Jalil,Cristina,Raheema,F,6/1/1964,32614449,200000,359468
37623,Romero,Anthony,James,M,12/30/1964,19823765,200000,122766
33957,Schroeder,Monique,Taylor,F,8/3/1973,37817114,180000,74793
27316,Flores,Haniyya,Susana,F,7/29/1969,98401151,180000,58149
19182,Grant,Cesar,Salena,U,4/4/1985,71217808,200000,315199
7150,Cardoza,Aarifa,Portia,F,3/23/1968,51959759,200000,168237
83861,Maldonado,Monica,Karli,F,9/9/1993,98758947,200000,2634
92265,Garcia,Daryon,Daniel,U,7/22/1966,32029555,200000,215667
65793,Martinez,Simba,Kyle,M,10/13/1966,84201012,200000,392161
94431,al-Sharif,Stuart,Hanlala,M,5/13/1990,13025647,200000,318614
28787,Marzett,Kiana,Charity,F,12/30/1983,61928866,180000,52788
70651,Vang,Julia,Olivia,F,7/12/1988,99911757,200000,272881
28348,Ritchie,Brandi,Abrah,F,7/28/1981,51933054,200000,325053
34818,Medina,Payne,Christian,U,8/29/1977,97335956,200000,296237
94212,Beaver,Dana,Jacob,U,8/5/1976,74771795,200000,266722
47117,Smith,Travis,Griffin,U,7/19/1991,64231559,200000,302465
2223,D'Almeida,Nolyn,Devante,M,9/24/1965,62535744,180000,81697
68143,Douglas,Sara,Quasiera,U,7/10/1979,17862469,200000,289821
90237,Dines,Ambrosia,Liann,F,7/28/1967,58825695,200000,409196
33078,Lilly,Arlene,Emilee,F,11/15/1979,63695226,200000,369748
17197,Fifita,Turfa,Tristan,F,1/16/1975,20639633,200000,334746
10890,Rodriquez,Stephen Haven,Thomas,M,2/24/1969,98497073,180000,87660
80957,Domer,Castine,Avona,F,9/7/1993,26447956,180000,88577
84347,Tran,Sabri,Jason,U,3/7/1997,39127135,200000,372292
81169,al-Ahmad,Michaela,Shaheera,F,5/20/1985,14517812,180000,82685
14197,Gordon,Karli,Miaya,F,5/3/1989,26701761,200000,210987
9810,Mathews,Ty,Raven,U,12/10/1991,86592474,200000,157905
50504,Tran,Stephanie,Vanna,F,10/28/1987,34083180,200000,44814
5906,May,Matthew,Timothy,M,8/29/1998,38864375,200000,283987
52934,Herde,Humaira,Cheyenne,F,6/10/1967,90628592,200000,230016
15297,Humphries,Kunita,Brichon,F,5/5/1982,94773619,200000,22797
28824,Caraway,Hunter,Rogelio,U,8/21/1995,21026786,200000,372736
18049,Martinez,Carolyn,Ricardo,U,5/30/1989,71352252,200000,389109
76016,Hanson,Karen,Rebecca,F,3/10/1969,49846273,200000,233004
81747,Macguire,Jennifer,Jacob,U,7/14/1999,12473784,200000,377055
3149,Williams,Kaitlynn,Angelique,U,6/30/1975,75838292,200000,253801
3985,Steinke,Alejandro,Michael,M,4/27/1973,74869908,200000,319711
77740,al-Huda,Sha'Celeste,Fikra,U,7/27/1984,26728884,200000,428774
13928,Barnes,Bailey,Jeremy,U,2/25/1990,21046864,200000,189937
77511,Ortega,Soryn,Johnny,U,3/1/1962,11353756,200000,210409
12472,Escudero-Montoya,Bryan,Alexis,M,4/6/1978,57733958,200000,372615
51178,Risley,Jessica,Shannon,U,12/24/1984,37339578,200000,31872
94053,Lee,K'Rene,Rachelle,F,4/9/1998,12555430,180000,56905
60889,Orecchio,Haseena,Hunter,F,5/23/1971,89273600,200000,352036
90433,Meno,Tevin,Vincent,M,2/11/1996,78589642,200000,210914
99569,el-Massoud,Lillian,Misbaah,F,12/9/1998,64008149,200000,106433
7171,Ilgenfritz,Samantha,Rachael,F,1/2/1991,80986755,180000,72134
16477,Nguyen,Ashlee,Ameilia,F,12/6/1964,81356876,200000,311928
89907,Jackson,Skielar,Savannah,F,11/7/1967,72745369,200000,350164
35434,Boehlke,Constance,Brandon,U,3/17/1991,97489048,200000,20409
59030,el-Yamin,Alexandere,Abdur Rahmaan,M,9/8/1970,74349112,200000,339435
86197,al-Momin,Michael,Ismaeel,M,11/1/1994,66383201,200000,415140
40882,Kelly,Melissa,Janay,F,10/30/1978,48593140,200000,394836
39072,Harris,Qutb,Wambli,M,12/9/1983,92908387,180000,85292
59782,Sankey,Shameem,Nicholas,M,8/23/1964,52601383,200000,401226
66823,Johnson,Deeana,Taylor,F,5/10/1996,28995110,200000,258134
65772,Reed,Amjad,Dakota,U,2/11/1986,64151786,200000,188295
20068,Ramamurthi,Theresa,Amy,U,7/15/1967,50129433,200000,100861
29668,el-Baddour,Dasha,Sameeha,F,7/12/1987,68268237,200000,327862
23822,Inthavong,Jennifer,Kathy,F,11/7/1962,54919104,200000,271178
51589,al-Dajani,Holly,Abdul Haleem,U,1/20/1994,13484879,200000,23109
70398,Liu,Ali,Edward,M,9/4/1972,48875111,200000,120972
95645,Gonzalez,Stephen,Sergio,M,1/14/1966,91344031,200000,199579
33555,Morris,Amanda,Briana,F,10/4/1968,56469081,200000,332684
35974,Rodela,Idrianna,Sarahi,F,1/6/1993,12145697,200000,170144
78734,Saunders,Manas,III Devaun,U,10/26/1972,72109476,200000,391183
8243,Villers,Michael,Anthony,M,4/12/1975,57892993,200000,294247
4622,Quintana,Cassondra,Maribel,U,8/4/1989,41635241,180000,81089
54862,el-Youssef,Zachariah,Numair,U,8/27/1965,76983061,200000,385021
42509,el-Rahimi,Michael,Jamaal,M,4/19/1971,68204759,200000,388081
76782,al-Waheed,Foster,Abdullah,M,11/16/1981,69221507,200000,381018
41986,Tong,Tam,Kendra,F,10/7/1985,79766587,200000,295909
20590,Knighton,Tyler,Tevin,U,9/24/1974,22103152,200000,383696
28900,el-Jabara,Emare,Maisara,M,8/27/1987,82362798,200000,153888
91494,Padilla,Logan,Lius,M,5/25/1976,38767302,200000,179358
49576,Lind,Cory,Ramon,M,6/7/1994,36348147,200000,115837
2406,White,Necol,Nathanial,U,11/11/1974,54087735,200000,187724
73481,Godoy,Daawood,Kevin,M,2/9/1976,67913518,200000,136252
46117,Clark,Raymond,Trevon,M,4/2/1991,75592322,200000,277516
89069,el-Shehata,Jennifer,Tameema,U,2/8/1967,87028409,200000,416544
77484,el-Abood,Mahboob,Saqr,M,9/24/1990,48918045,200000,327399
71058,Hair,Julie,Sadie,F,12/8/1998,61523267,200000,14887
26410,Yamada,Alexandra,Rupinder,U,4/17/1963,95378778,200000,359473
46791,el-Mousa,Kiana,Ghaidaa,U,5/26/1996,88970801,180000,67075
56178,Myers,Danielle,Sajjan,U,12/25/1999,27525927,200000,384213
40183,Baker,Samir,Sabrina,U,8/17/1970,62535698,180000,64204
80016,Funny,Aya,Stephanie,U,9/26/1969,61097174,200000,220083
24910,Ross-Whittiker,Thao,Christina,F,11/26/1978,41797614,200000,285793
75937,Bowen,Hamda,Derrick,U,6/28/1980,23061166,200000,42105
67668,Hammond,Bryanna,Aishwarya,F,7/24/1985,30208224,200000,190506
94640,Spencer,Nathaniel,Paige,U,4/7/1992,10176242,180000,83245
50264,el-Saladin,Jaileen,Naqiyya,F,6/13/1976,97134543,200000,375789
26523,Garcia,Ilena,Serenity,F,8/12/1966,53138947,200000,206422
42487,Gibbs,Jamal,Helme,U,6/3/1977,82150773,200000,279758
43613,Garnier,David,Ian,M,4/28/1993,94282925,200000,144063
3628,Burke,Laurissa,Darian,F,11/6/1973,16981195,200000,2312
75449,al-Masood,Tyler,Tuhfa,U,5/28/1962,32176604,200000,306865
74774,Frazier,Makayla,Raven,F,6/29/1966,11311413,180000,52002
97445,Hurt,Joshua,Roberto,U,11/4/1996,98864543,200000,18336
33125,Dillard,Saabiqa,Latondra,F,1/3/1970,44606006,200000,423325
81371,Kimble,Saleema,Bridgette,F,8/20/1978,53562197,200000,315855
53716,Cervantez,Lucas,Annelise,U,10/19/1971,10095042,200000,365402
44222,Young,Sumana,Olivia,F,3/31/1966,19123992,200000,140202
6993,Werkele,Awaatif,Kathryn,F,11/26/1974,15168107,180000,97946
56065,Bankett,Dieter,Kyler,U,12/6/1974,16427637,180000,86018
90853,John,Cole,Zachary,M,12/22/1989,77208159,180000,84958
28488,el-Hamid,Timofey,Mahboob,M,2/18/1967,21725913,200000,187820
19841,Jeong,Gerardo,Jordan,U,12/16/1964,70658980,200000,241048
14982,Ashby,Charles,Justin,M,4/13/1981,52236015,200000,128353
2045,Durley,Thaine,Kyrisha,U,11/24/1970,32118519,200000,422889
59521,Nevarez,Janelle,Amber,F,1/19/1962,14359768,200000,17601
83893,Tuguldur,Hamna,Isabella,F,3/16/1979,74191410,200000,307187
